RunIndex,TrialIndex,ScenarioID,Category,SubCategory,IsAttack,TrueLabel,PredictedVerdict,Detection,ExpectedLayer,IdentifiedLayer,VerdictCorrect,LayerCorrect,LatencyMicros,ContradictionDetail
2,2190,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2191,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2192,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2193,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2194,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2195,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2196,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2197,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2198,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2199,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2200,UNSEEN-ATK-14,UNSEEN_ATTACK,Artifact: Post-Build In-Place Tampering,true,ATTACK,REJECTED,DETECTED,ARTIFACT,ARTIFACT,true,true,10,"ARTIFACT HASH CONTRADICTION: Provenance claims artifact hash e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, but actual artifact is c0debad000000000000000000000000000000000000000000000000000000000"
2,2201,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2202,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2203,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2204,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2205,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2206,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2207,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2208,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2209,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2210,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2211,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2212,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2213,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2214,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2215,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2216,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2217,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2218,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2219,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2220,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2221,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2222,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2223,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2224,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2225,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,997,signature verification failed: key expired or replayed
2,2226,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2227,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2228,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2229,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2230,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2231,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2232,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2233,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2234,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2235,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2236,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2237,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2238,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2239,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2240,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2241,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2242,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2243,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2244,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2245,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2246,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2247,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2248,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2249,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2250,UNSEEN-ATK-15,UNSEEN_ATTACK,Signature: Log Entry Replay Attack,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,signature verification failed: key expired or replayed
2,2251,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2252,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2253,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2254,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2255,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2256,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2257,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2258,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2259,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2260,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2261,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2262,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2263,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2264,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2265,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2266,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2267,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2268,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2269,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2270,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2271,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2272,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2273,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2274,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2275,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2276,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2277,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2278,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2279,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2280,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2281,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2282,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2283,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2284,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2285,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2286,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2287,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2288,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2289,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2290,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2291,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2292,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2293,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2294,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2295,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2296,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2297,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2298,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2299,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2300,UNSEEN-ATK-16,UNSEEN_ATTACK,Signature: Untrusted OIDC Principal,true,ATTACK,REJECTED,DETECTED,SIGNATURE,SIGNATURE,true,true,10,OIDC principal mismatch: unauthorized@unapproved-domain.com
2,2301,UNSEEN-ATK-17,UNSEEN_ATTACK,SBOM: Manifest Version Discrepancy,true,ATTACK,REJECTED,DETECTED,SBOM,SBOM,true,true,10,"Version mismatch for ""cryptography"": SBOM declares 41.0.0-unverified, but build observed 42.0.5"
2,2302,UNSEEN-ATK-17,UNSEEN_ATTACK,SBOM: Manifest Version Discrepancy,true,ATTACK,REJECTED,DETECTED,SBOM,SBOM,true,true,10,"Version mismatch for ""cryptography"": SBOM declares 41.0.0-unverified, but build observed 42.0.5"
2,2303,UNSEEN-ATK-17,UNSEEN_ATTACK,SBOM: Manifest Version Discrepancy,true,ATTACK,REJECTED,DETECTED,SBOM,SBOM,true,true,10,"Version mismatch for ""cryptography"": SBOM declares 41.0.0-unverified, but build observed 42.0.5"
2,2304,UNSEEN-ATK-17,UNSEEN_ATTACK,SBOM: Manifest Version Discrepancy,true,ATTACK,REJECTED,DETECTED,SBOM,SBOM,true,true,10,"Version mismatch for ""cryptography"": SBOM declares 41.0.0-unverified, but build observed 42.0.5"
2,2305,UNSEEN-ATK-17,UNSEEN_ATTACK,SBOM: Manifest Version Discrepancy,true,ATTACK,REJECTED,DETECTED,SBOM,SBOM,true,true,10,"Version mismatch for ""cryptography"": SBOM declares 41.0.0-unverified, but build observed 42.0.5"
